row_id,cluster_label
0,0
1,-1
2,1
3,4
4,1
5,2
6,1
7,0
8,3
9,1
10,0
11,3
12,1
13,0
14,1
15,-1
16,2
17,0
18,0
19,1
20,2
21,3
22,0
23,0
24,2
25,3
26,-1
27,0
28,0
29,3
30,0
31,-1
32,2
33,-1
34,0
35,4
36,0
37,2
38,1
39,-1
40,0
41,-1
42,0
43,-1
44,0
45,1
46,2
47,3
48,0
49,3
50,0
51,2
52,1
53,2
54,3
55,1
56,0
57,0
58,2
59,2
60,4
61,-1
62,-1
63,3
64,3
65,2
66,1
67,3
68,1
69,3
70,1
71,4
72,1
73,3
74,1
75,0
76,3
77,2
78,-1
79,3
80,0
81,-1
82,-1
83,4
84,4
85,4
86,2
87,1
88,3
89,3
90,0
91,0
92,2
93,4
94,2
95,2
96,-1
97,0
98,3
99,3
100,4
101,3
102,4
103,1
104,2
105,4
106,3
107,3
108,0
109,1
110,2
111,0
112,2
113,3
114,3
115,-1
116,0
117,1
118,2
119,-1
120,3
121,-1
122,-1
123,3
124,-1
125,-1
126,-1
127,-1
128,0
129,0
130,-1
131,0
132,4
133,0
134,4
135,0
136,1
137,0
138,4
139,0
140,4
141,0
142,-1
143,4
144,0
145,0
146,-1
147,2
148,1
149,0
150,-1
151,-1
152,1
153,1
154,-1
155,3
156,4
157,0
158,3
159,3
160,0
161,3
162,4
163,-1
164,3
165,3
166,0
167,-1
168,3
169,3
170,3
171,1
172,-1
173,4
174,4
175,3
176,-1
177,3
178,1
179,0
180,3
181,0
182,3
183,0
184,3
185,-1
186,0
187,0
188,3
189,3
190,4
191,0
192,0
193,1
194,0
195,1
196,0
197,3
198,0
199,4
200,5
201,4
202,-1
203,0
204,1
205,1
206,4
207,0
208,0
209,4
210,0
211,0
212,0
213,0
214,0
215,3
216,4
217,1
218,-1
219,0
220,4
221,1
222,0
223,0
224,3
225,1
226,0
227,3
228,2
229,3
230,1
231,1
232,0
233,4
234,4
235,2
236,-1
237,3
238,0
239,5
240,-1
241,0
242,0
243,-1
244,0
245,5
246,5
247,-1
248,5
249,5
250,-1
251,5
252,5
253,-1
254,5
255,5
256,5
257,0
258,5
259,5
260,-1
261,5
262,5
263,5
264,-1
265,-1
266,5
267,5
268,5
269,5
270,6
271,5
272,-1
273,0
274,5
275,5
276,0
277,5
278,-1
279,5
280,-1
281,5
282,0
283,-1
284,1
285,5
286,5
287,-1
288,5
289,5
290,5
291,5
292,5
293,5
294,-1
295,-1
296,0
297,5
298,5
299,5
300,5
301,0
302,-1
303,0
304,5
305,5
306,5
307,5
308,5
309,5
310,5
311,5
312,5
313,-1
314,5
315,5
316,5
317,5
318,5
319,-1
320,5
321,2
322,4
323,3
324,2
325,4
326,0
327,1
328,1
329,1
330,4
331,0
332,1
333,1
334,-1
335,2
336,1
337,1
338,3
339,4
340,-1
341,-1
342,-1
343,1
344,4
345,2
346,3
347,1
348,3
349,3
350,1
351,2
352,3
353,2
354,4
355,4
356,-1
357,3
358,4
359,4
360,4
361,2
362,0
363,-1
364,3
365,3
366,4
367,-1
368,2
369,1
370,1
371,4
372,2
373,4
374,4
375,-1
376,4
377,0
378,3
379,3
380,2
381,0
382,2
383,3
384,2
385,0
386,1
387,-1
388,-1
389,3
390,0
391,1
392,0
393,1
394,0
395,-1
396,2
397,3
398,3
399,3
400,-1
401,-1
402,1
403,4
404,1
405,-1
406,3
407,0
408,0
409,1
410,1
411,4
412,3
413,-1
414,2
415,4
416,0
417,-1
418,1
419,1
420,-1
421,-1
422,-1
423,-1
424,-1
425,-1
426,5
427,-1
428,-1
429,-1
430,7
431,7
432,-1
433,-1
434,-1
435,-1
436,-1
437,-1
438,7
439,-1
440,-1
441,-1
442,7
443,-1
444,7
445,7
446,-1
447,-1
448,-1
449,-1
450,7
451,-1
452,7
453,7
454,6
455,6
456,6
457,6
458,-1
459,5
460,7
461,6
462,-1
463,7
464,7
465,6
466,-1
467,-1
468,7
469,7
470,-1
471,7
472,6
473,-1
474,-1
475,7
476,-1
477,7
478,7
479,-1
480,-1
481,6
482,6
483,7
484,7
485,7
486,6
487,7
488,7
489,7
490,5
491,6
492,7
493,6
494,6
495,-1
496,7
497,6
498,7
499,6
500,7
501,6
502,-1
503,-1
504,-1
505,6
506,7
507,-1
508,6
509,6
510,-1
511,7
512,6
513,7
514,5
515,6
516,6
517,7
518,7
519,7
520,7
521,6
522,7
523,7
524,6
525,7
526,6
527,6
528,6
529,6
