row_id,cluster_label
0,17
1,1
2,5
3,6
4,16
5,2
6,1
7,17
8,7
9,16
10,11
11,19
12,18
13,17
14,1
15,5
16,2
17,17
18,17
19,18
20,2
21,19
22,11
23,11
24,2
25,19
26,9
27,17
28,11
29,7
30,17
31,9
32,2
33,9
34,11
35,13
36,17
37,2
38,18
39,1
40,11
41,13
42,11
43,13
44,11
45,1
46,2
47,9
48,11
49,19
50,11
51,2
52,16
53,2
54,7
55,1
56,11
57,11
58,2
59,2
60,6
61,2
62,13
63,19
64,7
65,2
66,16
67,7
68,5
69,9
70,16
71,6
72,1
73,9
74,5
75,11
76,7
77,2
78,7
79,7
80,17
81,5
82,5
83,13
84,6
85,6
86,2
87,16
88,9
89,19
90,11
91,11
92,2
93,6
94,2
95,2
96,5
97,11
98,19
99,19
100,6
101,7
102,6
103,1
104,2
105,6
106,7
107,7
108,17
109,5
110,2
111,17
112,2
113,7
114,19
115,2
116,11
117,16
118,2
119,5
120,19
121,12
122,12
123,7
124,5
125,5
126,18
127,12
128,11
129,4
130,20
131,4
132,20
133,11
134,20
135,4
136,5
137,11
138,6
139,11
140,6
141,17
142,5
143,6
144,17
145,11
146,7
147,2
148,5
149,4
150,5
151,5
152,16
153,16
154,5
155,7
156,20
157,4
158,19
159,7
160,4
161,7
162,20
163,12
164,19
165,9
166,4
167,12
168,19
169,7
170,19
171,1
172,5
173,20
174,20
175,9
176,18
177,19
178,16
179,4
180,9
181,4
182,19
183,4
184,7
185,12
186,4
187,17
188,9
189,19
190,20
191,11
192,4
193,16
194,11
195,1
196,4
197,19
198,17
199,20
200,3
201,6
202,12
203,4
204,1
205,16
206,20
207,11
208,4
209,6
210,11
211,4
212,17
213,4
214,4
215,9
216,20
217,16
218,12
219,4
220,20
221,16
222,17
223,11
224,7
225,16
226,4
227,7
228,2
229,19
230,1
231,18
232,4
233,20
234,6
235,2
236,5
237,7
238,11
239,14
240,12
241,17
242,17
243,10
244,17
245,14
246,14
247,10
248,3
249,14
250,10
251,14
252,14
253,10
254,3
255,3
256,3
257,4
258,3
259,14
260,12
261,3
262,14
263,14
264,10
265,10
266,14
267,14
268,3
269,14
270,15
271,14
272,10
273,4
274,3
275,3
276,4
277,14
278,10
279,3
280,10
281,14
282,4
283,10
284,16
285,3
286,14
287,10
288,3
289,3
290,3
291,3
292,3
293,14
294,10
295,0
296,11
297,14
298,14
299,3
300,14
301,17
302,10
303,17
304,3
305,3
306,14
307,14
308,14
309,3
310,14
311,14
312,14
313,10
314,14
315,3
316,14
317,14
318,14
319,10
320,3
321,2
322,6
323,7
324,2
325,6
326,17
327,1
328,1
329,1
330,13
331,11
332,1
333,1
334,5
335,2
336,1
337,1
338,7
339,13
340,9
341,9
342,5
343,1
344,6
345,2
346,19
347,18
348,9
349,9
350,1
351,2
352,7
353,2
354,6
355,6
356,5
357,19
358,6
359,6
360,6
361,2
362,11
363,9
364,19
365,7
366,6
367,9
368,2
369,1
370,1
371,6
372,2
373,6
374,6
375,0
376,6
377,17
378,7
379,19
380,2
381,11
382,2
383,7
384,2
385,11
386,1
387,18
388,5
389,9
390,11
391,16
392,11
393,1
394,11
395,0
396,2
397,5
398,9
399,7
400,18
401,8
402,1
403,6
404,16
405,2
406,7
407,11
408,11
409,16
410,1
411,6
412,19
413,18
414,2
415,6
416,4
417,5
418,1
419,1
420,0
421,0
422,0
423,0
424,0
425,0
426,3
427,0
428,0
429,0
430,0
431,8
432,0
433,0
434,0
435,0
436,0
437,0
438,8
439,0
440,0
441,0
442,8
443,0
444,8
445,8
446,0
447,0
448,0
449,0
450,8
451,0
452,8
453,8
454,15
455,15
456,15
457,15
458,0
459,3
460,8
461,15
462,0
463,8
464,8
465,15
466,0
467,0
468,8
469,8
470,15
471,8
472,15
473,0
474,0
475,8
476,0
477,8
478,8
479,0
480,8
481,15
482,15
483,8
484,8
485,8
486,15
487,8
488,8
489,8
490,3
491,15
492,8
493,15
494,15
495,0
496,8
497,0
498,8
499,0
500,8
501,15
502,0
503,0
504,0
505,15
506,8
507,0
508,15
509,15
510,0
511,8
512,15
513,8
514,3
515,15
516,15
517,8
518,8
519,8
520,8
521,15
522,8
523,8
524,15
525,8
526,15
527,15
528,15
529,15
